loan_amount,annual_income,home_ownership,purpose,credit_score,monthly_debt,employment_length_years,loan_term_months,number_of_open_accounts,delinquencies_2y,inquiries_6m,default
35000,140000.0,RENT,debt_consolidation,728,2229.5,2.0,60.0,13,1,0,0
6700,50000.0,MORTGAGE,debt_consolidation,722,290.83333333333337,8.0,36.0,10,0,0,0
24000,98000.0,MORTGAGE,debt_consolidation,759,1611.2833333333335,3.0,36.0,12,0,0,0
5000,50576.0,RENT,debt_consolidation,704,1458.274666666667,10.0,36.0,7,0,1,0
8000,100000.0,MORTGAGE,other,777,514.1666666666667,4.0,36.0,9,0,0,0
14500,70000.0,OWN,medical,700,768.25,6.0,60.0,16,0,0,1
8000,76000.0,OWN,home_improvement,729,1355.3333333333333,1.0,36.0,17,0,0,0
4050,58000.0,MORTGAGE,debt_consolidation,684,345.0999999999999,2.0,36.0,6,1,0,0
7200,110000.0,MORTGAGE,debt_consolidation,718,799.3333333333333,10.0,36.0,5,0,1,0
25000,50000.0,MORTGAGE,debt_consolidation,712,1287.9166666666667,7.0,60.0,17,0,1,0
24000,69000.0,MORTGAGE,debt_consolidation,659,1689.925,10.0,36.0,11,1,2,0
5100,75000.0,MORTGAGE,other,706,476.25,5.0,36.0,6,0,2,0
15000,100000.0,MORTGAGE,debt_consolidation,680,981.6666666666666,6.0,36.0,9,1,1,0
15000,80000.0,RENT,vacation,703,290.6666666666667,2.0,36.0,5,0,1,0
14000,162000.0,MORTGAGE,debt_consolidation,797,2204.5499999999997,3.0,36.0,11,0,1,0
18000,120000.0,RENT,debt_consolidation,740,2796.0,9.0,36.0,15,0,0,1
1700,40000.0,RENT,other,707,937.0000000000001,3.0,36.0,6,0,0,0
8000,130000.0,MORTGAGE,debt_consolidation,765,1541.5833333333335,10.0,36.0,18,0,0,0
7400,34368.0,OWN,debt_consolidation,687,370.02880000000005,0.0,36.0,4,0,0,0
8000,55000.0,RENT,debt_consolidation,714,501.8749999999999,3.0,36.0,6,0,0,0
30000,150000.0,MORTGAGE,debt_consolidation,735,1047.5000000000002,9.0,60.0,7,0,0,0
15000,52000.0,RENT,debt_consolidation,682,952.0333333333332,10.0,60.0,7,0,0,0
6500,22000.0,RENT,other,717,331.65,3.0,36.0,10,0,0,0
28000,350000.0,MORTGAGE,debt_consolidation,774,3450.416666666667,3.0,36.0,12,0,1,0
18000,60000.0,RENT,home_improvement,697,314.00000000000006,5.0,36.0,6,0,1,0
7000,76501.67,MORTGAGE,debt_consolidation,693,622.2135826666666,10.0,36.0,6,0,0,0
5000,107000.0,MORTGAGE,other,705,160.5,10.0,36.0,7,0,1,0
26000,250000.0,OWN,major_purchase,797,1616.6666666666665,10.0,36.0,25,0,0,0
12000,385000.0,RENT,debt_consolidation,786,696.2083333333334,1.0,36.0,9,0,1,0
11875,45000.0,RENT,other,693,891.0,10.0,36.0,28,0,1,0
15000,50000.0,RENT,debt_consolidation,712,272.9166666666667,0.0,36.0,7,0,3,0
12000,34000.0,RENT,debt_consolidation,691,1079.2166666666667,1.0,60.0,13,1,3,1
27650,180000.0,RENT,debt_consolidation,780,2478.0,0.5,36.0,9,1,1,0
8325,56000.0,RENT,major_purchase,721,900.2,3.0,36.0,10,0,0,0
10000,200000.0,MORTGAGE,other,705,2980.0,5.0,36.0,17,4,0,0
8500,67700.0,RENT,debt_consolidation,700,743.0075,3.0,36.0,6,0,1,1
17100,38000.0,MORTGAGE,other,701,437.95,10.0,60.0,9,0,0,0
16000,60000.0,RENT,debt_consolidation,759,977.0,5.0,60.0,15,0,1,0
21600,69000.0,RENT,debt_consolidation,712,1401.275,4.0,60.0,11,0,0,1
12000,106000.0,RENT,other,767,2025.4833333333336,4.0,60.0,13,0,0,0
20000,105000.0,OWN,debt_consolidation,712,492.62499999999994,10.0,36.0,7,1,1,0
18000,60000.0,MORTGAGE,other,718,544.0,5.0,60.0,12,0,1,0
15000,65000.0,MORTGAGE,home_improvement,695,889.9583333333334,10.0,36.0,7,0,0,0
20000,125000.0,MORTGAGE,debt_consolidation,731,692.7083333333334,7.0,36.0,7,0,0,0
14000,80000.0,OWN,debt_consolidation,729,977.3333333333335,1.0,36.0,18,0,0,0
5500,43600.0,MORTGAGE,car,717,622.0266666666668,1.0,36.0,13,0,0,0
5000,27000.0,RENT,debt_consolidation,635,558.9,2.0,36.0,12,3,0,0
18900,62400.0,RENT,debt_consolidation,677,1025.96,8.0,36.0,4,0,1,0
25000,68657.0,MORTGAGE,other,715,1798.2412583333335,10.0,60.0,13,0,0,1
12000,69000.0,MORTGAGE,debt_consolidation,692,1459.35,10.0,60.0,12,0,2,0
3025,10020.0,RENT,debt_consolidation,708,280.97749999999996,0.0,36.0,8,0,0,0
15000,65000.0,OWN,other,720,707.9583333333335,9.0,36.0,14,0,0,0
15000,32500.0,RENT,other,698,724.2083333333333,10.0,60.0,5,0,0,0
12000,30000.0,RENT,debt_consolidation,703,586.0000000000001,0.5,36.0,6,0,1,0
2500,32261.4,RENT,vacation,743,969.4550700000002,10.0,36.0,12,0,0,0
2400,100000.0,MORTGAGE,debt_consolidation,722,960.0,10.0,36.0,7,0,1,0
21000,80000.0,RENT,debt_consolidation,710,1049.3333333333335,4.0,36.0,6,0,0,0
14000,83000.0,RENT,debt_consolidation,700,628.0333333333334,10.0,36.0,4,0,1,0
25000,200000.0,MORTGAGE,home_improvement,785,2060.0,3.0,36.0,11,0,2,1
10500,55000.0,RENT,debt_consolidation,725,846.0833333333334,4.0,60.0,12,0,1,0
18000,52345.0,RENT,other,751,887.2477499999999,9.0,60.0,8,0,0,0
29000,110000.0,OWN,other,735,925.8333333333333,0.5,60.0,12,1,0,0
5000,136000.0,RENT,debt_consolidation,700,681.1333333333333,3.0,36.0,6,1,0,1
10000,65000.0,MORTGAGE,other,734,413.29166666666663,0.5,60.0,10,0,1,0
17225,100000.0,MORTGAGE,debt_consolidation,648,1016.6666666666667,0.5,36.0,7,2,1,0
35000,200000.0,MORTGAGE,debt_consolidation,816,6091.666666666667,0.5,36.0,38,0,1,0
8400,65000.0,RENT,debt_consolidation,706,847.1666666666667,0.5,36.0,10,0,1,0
30000,113000.0,RENT,debt_consolidation,709,965.2083333333333,9.0,36.0,12,0,4,0
7200,85000.0,MORTGAGE,home_improvement,722,1092.9583333333333,6.0,36.0,18,0,0,0
22000,125000.0,RENT,other,759,1464.5833333333333,10.0,36.0,9,0,0,0
2400,22000.0,OWN,medical,643,371.9833333333333,3.0,36.0,5,0,2,1
12000,128000.0,RENT,debt_consolidation,756,1993.6,10.0,60.0,21,0,0,0
30000,165000.0,MORTGAGE,other,785,1736.625,10.0,36.0,13,0,0,0
3600,107500.0,MORTGAGE,other,763,1275.6666666666667,10.0,36.0,13,0,0,0
7800,72000.0,MORTGAGE,debt_consolidation,708,1962.6,6.0,36.0,14,0,0,0
4000,28800.0,RENT,other,683,804.9599999999999,2.0,36.0,9,0,1,0
8000,49000.0,RENT,debt_consolidation,726,643.125,2.0,36.0,10,0,1,0
28000,109000.0,MORTGAGE,debt_consolidation,737,1187.1916666666668,7.0,36.0,16,0,1,0
25000,140000.0,MORTGAGE,other,775,3679.6666666666665,10.0,60.0,12,0,0,0
12000,35000.0,RENT,debt_consolidation,698,571.0833333333333,5.0,36.0,5,0,0,0
35000,250000.0,MORTGAGE,debt_consolidation,793,3454.166666666666,2.0,36.0,22,0,0,0
10000,30000.0,OWN,debt_consolidation,677,335.0,6.0,36.0,7,0,3,0
20000,57000.0,RENT,debt_consolidation,715,481.175,8.0,60.0,20,0,1,0
21600,154000.0,MORTGAGE,debt_consolidation,771,1922.4333333333336,4.0,36.0,6,0,0,0
5000,29000.0,RENT,other,699,509.1916666666666,3.0,36.0,7,0,0,0
18000,75000.0,RENT,major_purchase,704,527.4999999999999,2.0,60.0,17,0,1,1
30000,50000.0,OWN,major_purchase,685,377.9166666666667,6.0,60.0,6,0,0,0
35000,146885.0,MORTGAGE,debt_consolidation,737,973.113125,7.0,60.0,6,0,2,0
40000,168000.0,MORTGAGE,debt_consolidation,783,1898.3999999999999,7.0,36.0,10,0,1,0
10000,155000.0,MORTGAGE,other,785,5002.624999999999,4.0,36.0,15,0,0,0
7200,35000.0,RENT,debt_consolidation,707,1098.125,3.0,36.0,14,0,0,0
10000,85000.0,MORTGAGE,debt_consolidation,714,684.25,0.5,36.0,6,0,0,0
12000,100000.0,MORTGAGE,debt_consolidation,700,1306.6666666666667,7.0,36.0,16,3,0,0
4000,27000.0,MORTGAGE,debt_consolidation,680,546.075,3.0,36.0,17,0,4,0
22000,63000.0,RENT,debt_consolidation,748,1390.1999999999998,8.0,36.0,14,0,0,0
35000,120000.0,MORTGAGE,home_improvement,657,1374.0,1.0,36.0,15,1,3,0
16000,85000.0,MORTGAGE,debt_consolidation,709,1216.2083333333335,3.0,60.0,18,0,0,0
20000,80600.0,MORTGAGE,other,712,1276.1666666666667,3.0,36.0,13,0,0,0
19650,42750.0,RENT,debt_consolidation,734,820.0875,10.0,36.0,11,0,0,0
35000,125000.0,RENT,other,744,1541.6666666666667,2.0,60.0,5,1,0,0
6200,25000.0,RENT,debt_consolidation,729,427.70833333333337,0.0,36.0,10,0,1,0
17500,75000.0,RENT,debt_consolidation,723,866.8749999999999,0.5,36.0,6,0,0,0
12000,65000.0,OWN,debt_consolidation,725,1484.1666666666665,10.0,36.0,18,0,0,0
18000,60000.0,OWN,debt_consolidation,725,535.0,2.0,36.0,5,0,0,0
18000,70000.0,OWN,other,744,914.0833333333334,10.0,36.0,10,0,0,0
6000,40000.0,MORTGAGE,major_purchase,657,91.00000000000001,2.0,36.0,6,1,0,0
25000,105000.0,MORTGAGE,other,677,1894.375,10.0,36.0,17,2,2,0
10000,42000.0,RENT,debt_consolidation,752,983.85,3.0,36.0,19,0,0,0
15000,38500.0,RENT,debt_consolidation,700,881.0083333333334,2.0,60.0,10,0,1,0
12800,48000.0,OWN,debt_consolidation,735,755.9999999999999,10.0,60.0,27,0,0,0
21400,99800.0,MORTGAGE,debt_consolidation,726,1225.8766666666666,10.0,36.0,9,0,0,0
3600,38000.0,RENT,debt_consolidation,651,575.0666666666667,3.0,36.0,6,1,0,0
13000,92000.0,OWN,other,759,2356.7333333333336,0.0,60.0,25,0,0,0
10000,46500.0,MORTGAGE,debt_consolidation,715,967.975,10.0,36.0,12,0,0,0
28000,200000.0,MORTGAGE,other,819,1589.9999999999998,10.0,36.0,10,0,0,0
10000,110000.0,OWN,other,729,1585.8333333333333,10.0,36.0,26,1,0,0
28000,150000.0,MORTGAGE,debt_consolidation,786,1687.5,2.0,60.0,13,0,0,0
7000,52200.0,MORTGAGE,debt_consolidation,726,218.805,10.0,36.0,10,0,1,0
30000,92000.0,MORTGAGE,debt_consolidation,731,2430.3333333333335,10.0,60.0,13,1,0,0
6000,70000.0,MORTGAGE,home_improvement,732,1836.9166666666663,9.0,36.0,18,0,0,0
20000,63000.0,MORTGAGE,debt_consolidation,692,492.9750000000001,10.0,60.0,6,0,0,1
6000,72000.0,RENT,moving,740,960.0,0.5,36.0,16,0,0,0
6300,92680.85,MORTGAGE,debt_consolidation,725,284.22127333333333,0.5,36.0,11,0,0,0
5400,65000.0,RENT,debt_consolidation,705,258.9166666666667,0.5,36.0,6,0,1,0
2500,80000.0,RENT,debt_consolidation,678,791.3333333333333,2.0,36.0,5,1,0,0
28000,92000.0,MORTGAGE,debt_consolidation,730,2525.4,0.5,60.0,12,0,0,0
28000,150000.0,MORTGAGE,debt_consolidation,609,1013.7499999999999,2.0,36.0,10,3,4,0
12000,60000.0,RENT,debt_consolidation,639,621.0,10.0,60.0,16,2,0,1
8000,50000.0,RENT,debt_consolidation,706,960.0,2.0,36.0,10,0,0,0
3000,43900.0,RENT,debt_consolidation,679,644.9641666666666,4.0,36.0,10,2,0,0
25000,69349.0,MORTGAGE,other,716,1645.8829333333333,0.0,36.0,13,0,1,0
15000,35000.0,MORTGAGE,debt_consolidation,715,781.0833333333334,7.0,36.0,15,0,0,0
7350,25000.0,RENT,debt_consolidation,542,697.0833333333334,2.0,36.0,5,4,1,0
40000,206000.0,MORTGAGE,debt_consolidation,772,1646.2833333333335,10.0,60.0,6,0,0,0
35000,100000.0,RENT,other,784,1555.0,0.5,60.0,19,0,0,0
6000,70000.0,MORTGAGE,debt_consolidation,657,1184.1666666666667,10.0,36.0,7,0,4,0
6000,39800.0,RENT,other,691,645.0916666666667,10.0,36.0,14,0,1,0
10000,80000.0,RENT,debt_consolidation,690,654.0000000000001,5.0,60.0,7,0,0,0
14400,70000.0,MORTGAGE,debt_consolidation,716,937.9999999999998,10.0,60.0,10,0,0,0
15625,50000.0,OWN,home_improvement,745,1195.0,10.0,60.0,10,0,0,0
10000,90000.0,MORTGAGE,home_improvement,685,1236.75,7.0,36.0,15,0,3,0
25000,72000.0,MORTGAGE,other,752,1729.2,2.0,60.0,18,0,0,1
6500,45000.0,MORTGAGE,debt_consolidation,695,997.1250000000001,8.0,36.0,10,0,1,0
18000,96000.0,MORTGAGE,other,766,1808.8,10.0,36.0,12,0,0,0
18000,67254.0,MORTGAGE,debt_consolidation,719,428.18379999999996,10.0,60.0,11,0,1,0
22400,60000.0,RENT,medical,692,521.0,3.0,60.0,5,0,1,0
19500,70000.0,RENT,other,676,1192.9166666666665,8.0,36.0,6,0,1,0
10000,55000.0,RENT,other,667,1097.25,3.0,36.0,5,0,1,0
16800,41600.0,OWN,other,730,1248.3466666666666,10.0,36.0,16,0,0,0
4200,61200.0,RENT,debt_consolidation,695,1215.33,7.0,36.0,11,1,0,0
24000,12000.0,MORTGAGE,other,690,879.0,4.0,60.0,13,0,1,0
24000,90000.0,MORTGAGE,other,748,2219.25,5.0,60.0,13,0,0,0
24000,110000.0,MORTGAGE,other,700,1008.3333333333333,1.0,60.0,7,2,0,1
24575,56000.0,MORTGAGE,debt_consolidation,751,807.8,6.0,60.0,15,0,0,1
18000,57000.0,RENT,debt_consolidation,723,648.85,7.0,60.0,10,0,0,1
4500,54700.0,OWN,home_improvement,714,1119.0708333333332,5.0,36.0,9,0,0,0
10000,60000.0,MORTGAGE,other,738,1231.0,10.0,60.0,10,0,1,0
20000,80000.0,MORTGAGE,debt_consolidation,750,783.3333333333334,1.0,36.0,6,0,0,0
35000,240000.0,RENT,debt_consolidation,780,4192.0,2.0,60.0,9,0,0,0
11000,60000.0,OWN,other,734,1651.0000000000002,7.0,36.0,18,0,0,0
16000,80000.0,MORTGAGE,other,727,963.3333333333333,10.0,60.0,11,0,0,0
11000,71000.0,MORTGAGE,debt_consolidation,742,849.6333333333334,5.0,36.0,36,0,0,0
7000,84000.0,MORTGAGE,debt_consolidation,757,275.79999999999995,7.0,36.0,8,0,0,0
6000,70000.0,MORTGAGE,home_improvement,681,1234.3333333333333,10.0,36.0,10,1,4,0
12000,185000.0,MORTGAGE,home_improvement,753,2175.2916666666665,10.0,36.0,12,1,0,0
35500,89000.0,MORTGAGE,debt_consolidation,769,1933.525,2.0,60.0,20,0,0,0
14400,100000.0,MORTGAGE,debt_consolidation,715,2045.8333333333335,10.0,60.0,11,1,1,0
10625,55000.0,RENT,debt_consolidation,700,933.1666666666666,1.0,36.0,10,0,3,0
6000,65000.0,RENT,moving,688,694.9583333333334,6.0,36.0,5,0,1,0
16000,60000.0,MORTGAGE,debt_consolidation,744,1721.0,0.5,60.0,13,0,1,1
15000,40000.0,RENT,debt_consolidation,678,106.00000000000001,2.0,60.0,3,0,0,0
12000,58000.0,OWN,other,672,232.0,10.0,36.0,4,0,0,0
20000,112000.0,RENT,debt_consolidation,725,2176.5333333333333,6.0,36.0,26,0,2,1
15000,55000.0,RENT,debt_consolidation,713,778.25,6.0,60.0,11,0,3,1
2400,62000.0,RENT,other,703,657.2,3.0,36.0,10,0,0,0
10000,105000.0,OWN,other,701,804.125,10.0,36.0,9,1,0,0
4000,59000.0,RENT,medical,510,567.8750000000001,10.0,36.0,19,6,0,0
3500,35000.0,RENT,medical,720,526.1666666666666,3.0,36.0,10,0,0,0
5000,100000.0,MORTGAGE,debt_consolidation,763,286.6666666666667,2.0,36.0,11,0,0,0
15000,38000.0,MORTGAGE,other,696,1221.3833333333332,0.5,36.0,7,0,0,0
12000,57000.0,RENT,debt_consolidation,720,1187.975,8.0,36.0,8,0,1,0
10000,120000.0,MORTGAGE,home_improvement,763,1286.9999999999998,0.5,36.0,7,0,0,0
10800,92000.0,MORTGAGE,debt_consolidation,661,1257.3333333333333,9.0,36.0,9,3,0,0
13000,84000.0,MORTGAGE,debt_consolidation,692,809.9,10.0,36.0,17,1,0,0
3550,52000.0,MORTGAGE,other,724,843.2666666666665,6.0,36.0,11,0,1,0
30000,85000.0,MORTGAGE,other,713,1442.875,10.0,60.0,8,0,3,1
26000,74000.0,MORTGAGE,debt_consolidation,683,1650.2,10.0,36.0,5,0,1,0
1300,52000.0,RENT,home_improvement,737,478.8333333333333,8.0,36.0,10,0,0,0
24000,97000.0,OWN,debt_consolidation,679,1997.3916666666667,0.0,36.0,7,0,2,1
24000,65000.0,MORTGAGE,debt_consolidation,752,1335.2083333333335,10.0,36.0,13,0,0,1
28000,80000.0,MORTGAGE,other,740,1507.3333333333335,3.0,36.0,14,0,0,0
24000,52500.0,OWN,debt_consolidation,705,1428.0,1.0,60.0,19,0,1,0
3500,93000.0,MORTGAGE,other,693,1025.325,8.0,36.0,7,0,2,0
8500,39120.0,MORTGAGE,debt_consolidation,694,878.8960000000001,10.0,36.0,10,0,2,0
20000,70000.0,MORTGAGE,debt_consolidation,721,1047.0833333333333,6.0,36.0,18,0,0,1
22000,50000.0,RENT,other,738,1224.1666666666667,10.0,60.0,7,0,0,0
12000,133592.0,MORTGAGE,other,810,1802.3787333333335,10.0,36.0,14,0,0,0
35000,70000.0,MORTGAGE,debt_consolidation,733,807.9166666666665,3.0,36.0,13,0,0,1
19200,60000.0,MORTGAGE,debt_consolidation,696,1273.0,10.0,60.0,15,0,1,0
3850,35000.0,RENT,debt_consolidation,692,357.0,5.0,36.0,12,0,1,0
20000,150000.0,MORTGAGE,debt_consolidation,748,1483.7499999999998,4.0,36.0,31,0,3,0
9600,109992.0,MORTGAGE,other,717,1612.2994,7.0,36.0,14,1,2,0
25000,49000.0,RENT,other,689,369.95,10.0,36.0,8,0,0,0
11000,36000.0,RENT,other,690,483.0,8.0,36.0,22,0,2,0
35000,120000.0,MORTGAGE,other,727,1944.0000000000002,2.0,60.0,11,0,2,0
15000,215000.0,MORTGAGE,home_improvement,824,2058.625,10.0,36.0,22,0,0,0
6000,95000.0,RENT,other,761,1311.0,3.0,36.0,8,0,1,1
6000,80000.0,MORTGAGE,home_improvement,689,1321.3333333333335,10.0,36.0,10,1,0,1
6000,48000.0,RENT,debt_consolidation,643,692.0000000000001,5.0,36.0,4,1,0,0
5950,45000.0,MORTGAGE,car,723,427.125,0.5,36.0,8,0,1,0
11375,25000.0,RENT,debt_consolidation,685,153.95833333333334,0.5,60.0,8,0,0,1
16000,132500.0,RENT,debt_consolidation,707,1211.2708333333333,2.0,36.0,6,1,0,0
30000,87000.0,MORTGAGE,other,723,1592.1000000000001,10.0,60.0,16,0,1,0
9800,58000.0,MORTGAGE,other,742,1823.1333333333332,10.0,36.0,20,0,0,0
25000,116000.0,MORTGAGE,debt_consolidation,738,1797.0333333333333,10.0,60.0,11,0,0,0
36000,105000.0,MORTGAGE,other,753,828.625,1.0,36.0,8,0,0,0
6000,36000.0,OWN,debt_consolidation,699,491.99999999999994,0.5,36.0,21,1,0,0
20000,100000.0,OWN,debt_consolidation,747,626.6666666666666,10.0,36.0,10,0,0,0
30000,90000.0,MORTGAGE,debt_consolidation,770,1809.75,5.0,36.0,11,0,0,0
22000,50000.0,RENT,debt_consolidation,683,992.9166666666666,3.0,60.0,9,0,0,0
7200,72000.0,MORTGAGE,debt_consolidation,698,811.1999999999999,6.0,36.0,10,0,0,0
12800,71000.0,RENT,debt_consolidation,723,934.8333333333334,9.0,36.0,5,0,0,0
5000,32000.0,OWN,medical,718,1009.3333333333333,7.0,36.0,16,0,0,0
15000,70000.0,MORTGAGE,other,742,1829.9166666666667,10.0,36.0,14,0,2,0
8000,59600.0,RENT,other,632,723.1466666666668,1.0,36.0,16,3,1,0
10000,40000.0,RENT,other,685,420.0,3.0,60.0,6,0,1,1
20000,74000.0,MORTGAGE,debt_consolidation,751,1246.9,9.0,36.0,17,0,1,0
7500,45000.0,RENT,other,664,367.875,10.0,36.0,6,2,0,0
15000,100000.0,MORTGAGE,home_improvement,705,1091.6666666666667,10.0,36.0,14,1,0,0
13775,120000.0,MORTGAGE,debt_consolidation,769,3040.0,10.0,36.0,26,0,0,0
15000,100000.0,MORTGAGE,debt_consolidation,712,620.8333333333334,10.0,60.0,7,0,0,0
20000,195000.0,MORTGAGE,other,764,2705.6249999999995,7.0,36.0,19,0,0,0
5800,23400.0,MORTGAGE,other,687,642.915,1.0,36.0,5,0,2,0
5500,40000.0,RENT,other,701,635.9999999999999,2.0,36.0,14,0,2,0
12000,110000.0,MORTGAGE,home_improvement,713,1664.6666666666667,10.0,60.0,12,2,1,0
5000,30000.0,OWN,debt_consolidation,698,871.0000000000001,0.5,36.0,7,0,0,1
25000,70000.0,MORTGAGE,debt_consolidation,722,1048.25,2.0,60.0,11,0,0,0
10725,73000.0,MORTGAGE,home_improvement,711,1407.0749999999998,10.0,36.0,11,0,0,0
12000,75000.0,MORTGAGE,home_improvement,714,1962.5,6.0,36.0,9,0,1,0
2500,26500.0,OWN,home_improvement,744,761.2125000000001,7.0,36.0,11,0,1,0
12000,71000.0,MORTGAGE,home_improvement,727,894.6,3.0,36.0,10,0,2,0
10075,35563.11,MORTGAGE,other,699,545.0046607500001,10.0,36.0,11,0,0,0
28000,84000.0,RENT,debt_consolidation,698,1500.8,8.0,36.0,13,0,1,1
8400,50000.0,MORTGAGE,debt_consolidation,752,1539.1666666666665,0.0,36.0,17,0,0,0
35000,98000.0,OWN,debt_consolidation,712,1305.0333333333333,6.0,36.0,22,0,4,1
10000,40000.0,RENT,debt_consolidation,679,175.66666666666666,0.5,36.0,7,1,0,0
26000,77174.64,MORTGAGE,debt_consolidation,729,1367.277372,10.0,60.0,6,0,0,0
9000,36000.0,RENT,other,728,935.1000000000001,1.0,36.0,12,0,0,0
27650,63000.0,RENT,debt_consolidation,717,1016.9250000000001,10.0,60.0,15,0,1,0
27250,54500.0,MORTGAGE,debt_consolidation,705,1025.5083333333332,10.0,36.0,29,0,0,0
10000,56000.0,MORTGAGE,other,680,392.00000000000006,6.0,60.0,6,0,0,0
28000,72000.0,MORTGAGE,other,718,1255.8,10.0,36.0,10,0,0,0
14400,65000.0,MORTGAGE,other,731,1295.125,7.0,36.0,10,0,0,0
5000,27030.0,RENT,debt_consolidation,732,547.13225,1.0,36.0,21,0,1,1
6600,41600.0,RENT,debt_consolidation,739,1211.2533333333333,0.5,36.0,12,0,3,0
14000,50000.0,MORTGAGE,debt_consolidation,695,515.0,0.5,60.0,11,0,1,0
9600,114000.0,MORTGAGE,other,748,1930.3999999999999,10.0,36.0,11,0,1,0
30000,90000.0,MORTGAGE,debt_consolidation,739,692.25,7.0,60.0,14,0,1,1
5000,40000.0,MORTGAGE,other,674,84.0,0.0,36.0,3,0,0,0
35000,128000.0,MORTGAGE,other,732,2211.2,4.0,60.0,13,0,1,0
4950,40000.0,MORTGAGE,debt_consolidation,691,556.0,0.5,36.0,16,0,0,1
35000,142200.0,MORTGAGE,debt_consolidation,762,2684.0249999999996,3.0,60.0,16,0,0,0
35000,300000.0,MORTGAGE,other,785,2062.5,9.0,36.0,11,0,0,0
20000,75000.0,MORTGAGE,debt_consolidation,690,988.1250000000001,3.0,36.0,10,1,2,0
6000,49000.0,RENT,debt_consolidation,692,679.875,3.0,36.0,10,1,0,0
16000,75000.0,RENT,other,742,896.25,8.0,60.0,12,0,1,0
3500,92000.0,MORTGAGE,debt_consolidation,636,888.5666666666667,9.0,36.0,14,4,0,0
8400,58000.0,OWN,other,691,1796.0666666666664,10.0,36.0,6,0,0,0
15000,114000.0,MORTGAGE,other,795,1951.3,10.0,36.0,15,0,0,0
8225,45000.0,RENT,other,698,238.87500000000003,7.0,36.0,4,0,0,0
2600,35000.0,MORTGAGE,major_purchase,696,502.24999999999994,10.0,36.0,6,0,0,0
14000,111000.0,MORTGAGE,debt_consolidation,745,1130.3500000000001,10.0,36.0,8,0,0,0
14600,83000.0,MORTGAGE,debt_consolidation,721,1594.2916666666667,10.0,60.0,11,0,0,0
24000,90000.0,MORTGAGE,debt_consolidation,663,2139.0,5.0,36.0,13,0,5,1
21000,90000.0,RENT,debt_consolidation,754,2511.7500000000005,1.0,36.0,11,0,1,0
15000,65000.0,MORTGAGE,other,728,464.20833333333337,2.0,36.0,6,0,0,0
25000,58660.0,MORTGAGE,other,678,998.1976666666667,4.0,60.0,7,1,2,0
10000,75000.0,MORTGAGE,home_improvement,755,821.875,10.0,60.0,14,0,0,0
12925,45000.0,MORTGAGE,other,718,580.875,4.0,36.0,12,0,0,0
27500,96000.0,MORTGAGE,debt_consolidation,760,1200.8000000000002,8.0,36.0,14,0,1,0
16000,96000.0,MORTGAGE,debt_consolidation,751,739.1999999999999,7.0,60.0,10,0,1,1
12000,38480.0,MORTGAGE,other,696,928.3299999999999,4.0,60.0,8,0,0,0
10000,95000.0,OWN,debt_consolidation,745,2499.2916666666665,2.0,36.0,10,0,1,0
20000,51000.0,RENT,wedding,701,742.0500000000001,0.5,36.0,11,0,1,0
35000,90000.0,MORTGAGE,other,702,1238.2500000000002,10.0,60.0,7,0,0,0
21075,40000.0,OWN,other,718,3526.3333333333335,1.0,60.0,16,0,0,0
3000,30000.0,OWN,debt_consolidation,702,97.0,0.0,36.0,9,0,0,0
12000,28000.0,RENT,debt_consolidation,663,317.1,2.0,60.0,3,0,0,0
16000,104000.0,MORTGAGE,debt_consolidation,742,837.1999999999999,10.0,36.0,3,0,0,0
9000,54000.0,MORTGAGE,debt_consolidation,703,415.79999999999995,3.0,36.0,7,0,0,0
8000,142000.0,RENT,debt_consolidation,713,2608.0666666666666,5.0,36.0,17,2,0,0
25000,100000.0,MORTGAGE,major_purchase,687,730.0,10.0,36.0,17,1,0,0
7000,25000.0,MORTGAGE,debt_consolidation,672,535.0,5.0,36.0,6,0,1,0
5000,42000.0,MORTGAGE,medical,709,287.35,10.0,36.0,10,0,1,0
10000,83000.0,MORTGAGE,debt_consolidation,652,861.125,8.0,36.0,8,1,1,0
7000,52000.0,MORTGAGE,debt_consolidation,671,445.8999999999999,10.0,36.0,7,0,1,0
21000,100000.0,MORTGAGE,debt_consolidation,727,1112.5000000000002,6.0,60.0,17,0,2,0
25000,60000.0,OWN,home_improvement,663,670.0,0.5,36.0,4,1,0,0
10000,56000.0,RENT,debt_consolidation,725,993.5333333333333,6.0,36.0,8,0,0,0
25000,160000.0,MORTGAGE,other,793,4944.0,10.0,60.0,34,0,0,0
18000,122000.0,MORTGAGE,major_purchase,740,2286.483333333333,10.0,36.0,19,0,0,0
20000,81000.0,MORTGAGE,debt_consolidation,734,1345.275,2.0,60.0,11,0,0,0
10000,60000.0,RENT,other,701,776.9999999999999,4.0,36.0,6,0,0,0
16000,64000.0,MORTGAGE,other,677,934.9333333333334,0.5,36.0,12,1,3,0
10000,32000.0,OWN,other,684,470.13333333333327,10.0,36.0,8,1,0,0
25000,52000.0,OWN,other,701,499.19999999999993,5.0,60.0,7,0,0,0
5400,22500.0,OWN,home_improvement,613,441.9375,0.0,36.0,18,2,1,0
12000,130000.0,MORTGAGE,debt_consolidation,721,1080.0833333333335,10.0,36.0,9,0,0,0
7200,38500.0,OWN,other,736,492.15833333333336,2.0,36.0,11,0,0,0
10000,65000.0,RENT,debt_consolidation,747,1244.2083333333333,4.0,36.0,11,0,0,0
